,CRN,Course Code,Course Title,Teaching Method,Instructor,Building,Day,Time,Room,Capacity,Enrolled,Reservation Maj./Cap./Enrl.,Major Restriction,Prerequisites,Credit/Class Resc.
0,22699,ADM 502E,Offshore Eng.Mecha.:Struc.Dyn.,Physical (Face to face),Serdar Aytekin Köroğlu,MEDC,Tuesday,09:30/12:29,1D8,5,5,-,-,-,-
1,22703,ADM 504E,Offshore Eng.Mecha.:Hydrody.,Physical (Face to face),Burcu Erbaş,MEDC,Tuesday,13:30/16:29,ZA3,5,6,-,-,-,-
2,22708,ADM YLT,Tez Çalışması,Physical (Face to face),Deniz Bayraktar Bural,-,-,-/-,-,200,8,-,-,-,-
