,CRN,Course Code,Course Title,Teaching Method,Instructor,Building,Day,Time,Room,Capacity,Enrolled,Reservation Maj./Cap./Enrl.,Major Restriction,Prerequisites,Credit/Class Resc.
0,21138,IMT 506E,Interior Architectu.Project II,Physical (Face to face),Shahryar Habıbı,MMB MMB,Tuesday Friday,13:30/19:29 08:30/12:29,3407 3407,15,14,-,-,-,-
1,21139,IMT 507E,Interio.Arch.Proje.Seminar I,Physical (Face to face),Layıka Ney Ece Arıburun Kırca,MMB,Monday,13:30/16:29,123A,20,14,-,-,-,-
2,21149,IMT 508E,Archit.&Design in Cult.Context,Physical (Face to face),Özge Cordan,MMB,Monday,08:30/12:29,134,15,15,-,-,-,-
3,21151,IMT 514E,Digi.Repr.Tech.for Inter.Desi.,Physical (Face to face),Shahryar Habıbı,MMB,Tuesday,09:30/12:29,3407,15,15,-,-,-,-
4,21153,IMT YLT,Tez Çalışması,Physical (Face to face),Demet Arslan Dinçay,-,-,-/-,-,200,12,-,-,-,-
