,CRN,Course Code,Course Title,Teaching Method,Instructor,Building,Day,Time,Room,Capacity,Enrolled,Reservation Maj./Cap./Enrl.,Major Restriction,Prerequisites,Credit/Class Resc.
36,22647,MET 446E,Envir.&Ethc.inMet.&Mat.Proces,Physical (Face to face),"Mehmet Şeref Sönmez , Cevat Fahir Arısoy",KMB,Tuesday,13:30/15:29,D303,70,61,-,METE_LS,-,-
37,22652,MET 462,Mtlk.Nanparik.:Üret.&Karak.,Physical (Face to face),Sebahattin Gürmen,KMB,Thursday,13:30/15:29,D202,45,29,-,MET_LS,-,-
38,22654,MET 462E,Metallic Nanopart.:Prod.&Char.,Physical (Face to face),Mehmet Şeref Sönmez,KMB,Monday,13:30/15:29,D202,40,38,-,METE_LS,-,-
39,22658,MET 464E,Princip. of Surfaca Treatment,Physical (Face to face),"Muhammet Kürşat Kazmanlı , Cem Örnek",KMB,Thursday,08:30/10:29,D104,40,12,-,"MET_LS, METE_LS",-,-
40,22661,MET 468E,Welding Tech. and Metallurgy,Physical (Face to face),"Hüseyin Çimenoğlu , Faiz Muhaffel",KMB,Friday,15:00/16:59,D102,110,46,-,"MET_LS, METE_LS",-,-
41,22665,MET 472E,Casting Processes,Physical (Face to face),Necip Ünlü,KMB,Monday,08:30/10:29,D201,110,61,-,"MET_LS, METE_LS",-,-
42,22667,MET 476E,Intro. to Technical Ceramics,Physical (Face to face),Filiz Şahin,KMB,Thursday,13:30/15:29,D203,55,15,-,"MET_LS, METE_LS",-,-
43,22704,MET 4902,Met. Malz. Müh. Tasarımı II,Physical (Face to face),Murat Baydoğan,-,-,-/-,-,500,34,-,MET_LS,Detail,-
44,22706,MET 4902E,Met. & Mat. Engn. Design II,Physical (Face to face),Murat Baydoğan,-,-,-/-,-,500,77,-,"MET_LS, METE_LS",Detail,-
45,25528,MET 492,Tasarım Projesi,Ek Sınav,Murat Baydoğan,-,-,-/-,-,0,1,-,-,-,Detail
