,CRN,Course Code,Course Title,Teaching Method,Instructor,Building,Day,Time,Room,Capacity,Enrolled,Reservation Maj./Cap./Enrl.,Major Restriction,Prerequisites,Credit/Class Resc.
0,21964,UMT 506E,Production of Hard Metal Comp.,Physical (Face to face),"Onuralp Yücel , Filiz Şahin",KMB,Thursday,09:30/12:29,D101,25,23,-,-,-,-
1,21966,UMT 508,Proses Metalurjisi,Physical (Face to face),Sebahattin Gürmen,KMB,Monday,10:30/13:29,D205,25,15,-,-,-,-
2,21970,UMT 515,Nükleer Malzeme.Üret.ve Özelli,Physical (Face to face),Üner Çolak,KMB,Friday,09:30/12:29,D205,25,2,-,-,-,-
3,21972,UMT 518E,Computa.Thermo.for Metal.Proce,Physical (Face to face),Cevat Bora Derin,KMB,Tuesday,13:30/16:29,GZ104,25,5,-,-,-,-
4,21974,UMT 596,"Bilimsel Araş.,Etik ve Seminer",Physical (Face to face),Bihter Zeytuncu Gökoğlu,KMB,Friday,14:30/16:29,GZ102,25,2,-,-,-,-
5,21976,UMT YLT,Tez Çalışması,Physical (Face to face),Bihter Zeytuncu Gökoğlu,-,-,-/-,-,200,7,-,-,-,-
