,CRN,Course Code,Course Title,Teaching Method,Instructor,Building,Day,Time,Room,Capacity,Enrolled,Reservation Maj./Cap./Enrl.,Major Restriction,Prerequisites,Credit/Class Resc.
0,22921,STD 604E,Advan.Topics in Interna.Relat.,Physical (Face to face),Umut Uzer,FEB,Wednesday,12:30/15:29,--,20,8,-,-,-,-
1,22922,STD 611E,Social Theory and Politics,Physical (Face to face),Ayşe Serdar,FEB,Tuesday,14:30/17:29,--,20,9,-,-,-,-
2,22946,STD DRT,Thesis,Physical (Face to face),Giovanni Filippo Mion,-,-,-/-,-,200,5,-,-,-,-
3,22947,STD YET,Yeterlik Aşaması,Physical (Face to face),Giovanni Filippo Mion,-,-,-/-,-,200,1,-,-,-,-
