,CRN,Course Code,Course Title,Teaching Method,Instructor,Building,Day,Time,Room,Capacity,Enrolled,Reservation Maj./Cap./Enrl.,Major Restriction,Prerequisites,Credit/Class Resc.
0,20857,HGP 504,Moda ve Hazır Giy.Per.Sat.Alma,Physical (Face to face),Emel Önder Karaoğlu,MKB,Wednesday,18:30/21:29,D380B,25,15,-,-,-,-
1,20858,HGP 512,Moda ve Hazır Giy.Pera.Paz.,Physical (Face to face),Huriye Şebnem Burnaz,MKB,Thursday,18:30/21:29,D380B,25,15,-,-,-,-
2,20861,HGP 514,Moda ve Hazır Giy.Tüke.Davra.,Physical (Face to face),"Canan Sarıçam , Nazan Okur",MKB,Friday,18:30/21:29,D380B,25,15,-,-,-,-
3,20862,HGP 516,Moda ve Estetik,Physical (Face to face),Cevza Candan,MKB,Tuesday,18:30/21:29,D380B,25,15,-,-,-,-
