,CRN,Course Code,Course Title,Teaching Method,Instructor,Building,Day,Time,Room,Capacity,Enrolled,Reservation Maj./Cap./Enrl.,Major Restriction,Prerequisites,Credit/Class Resc.
0,22648,MDN 210,Mineraloji ve Petrografi,Physical (Face to face),"Mehmet Keskin , Fatma Gülmez Yıldırım",MDB,Friday,08:30/12:29,B205,74,73,-,"CHZ_LS, JEF_LS, MAD_LS",-,-
1,22659,MDN 210,Mineraloji ve Petrografi,Physical (Face to face),Şenel Özdamar,MDB,Thursday,08:30/12:29,A103,60,42,-,"CHZ_LS, JEF_LS, MAD_LS",-,-
2,22662,MDN 210,Mineraloji ve Petrografi,Physical (Face to face),Şenel Özdamar,MDB,Thursday,13:30/17:29,A103,60,35,-,"CHZ_LS, JEF_LS, MAD_LS",-,-
3,22340,MDN 271,Olasılık ve İstatistik,Physical (Face to face),Ömür Acaroğlu Ergün,MDB,Monday,08:30/11:29,A105,60,48,-,"MAD_LS, MAD_YD",-,-
4,23067,MDN 271E,Probability and Statistics,Physical (Face to face),Yusuf Enes Pural,MDB,Wednesday,08:30/11:29,A205,70,48,-,"CHZ_LS, CHZE_LS",-,-
