,CRN,Course Code,Course Title,Teaching Method,Instructor,Building,Day,Time,Room,Capacity,Enrolled,Reservation Maj./Cap./Enrl.,Major Restriction,Prerequisites,Credit/Class Resc.
0,21210,AFY 513,Afet Yönetiminde Politikalar,Physical (Face to face),Hikmet İskender,AYB,Wednesday,09:30/12:29,--,20,4,-,-,-,-
1,21215,AFY 523,Afet Sonrası İhtiyaç Tespiti,Physical (Face to face),Çağlar Akkaya,AYB,Tuesday,09:30/12:29,--,20,2,-,-,-,-
2,21219,AFY 532,Afete Müdahale ve Yönetimi,Physical (Face to face),Hikmet İskender,AYB,Thursday,13:30/16:29,--,20,9,-,-,-,-
3,21222,AFY 533E,Resea.&Analy.Meth.in Emer.Mana,Physical (Face to face),Pınar Özdemir Çağlayan,AYB,Friday,09:30/12:29,--,20,5,-,-,-,-
4,21224,AFY 561E,Building Disaster Resilient Communities,Physical (Face to face),Abdullah Can Zülfikar,AYB,Tuesday,13:30/16:29,--,20,11,-,-,-,-
5,21230,AFY 582,Hidrometeo.Afetl.& Hazırlık,Physical (Face to face),Ceyhan Kahya,AYB,Monday,10:30/13:29,--,20,5,-,-,-,-
6,21233,AFY 596,"Bilimsel Araş.,Etik ve Seminer",Physical (Face to face),Ömer Ekmekcioğlu,AYB,Thursday,16:30/18:29,--,10,1,-,-,-,-
7,21238,AFY YLT,Tez Çalışması,Physical (Face to face),Ömer Ekmekcioğlu,-,-,-/-,-,200,9,-,-,-,-
