,CRN,Course Code,Course Title,Teaching Method,Instructor,Building,Day,Time,Room,Capacity,Enrolled,Reservation Maj./Cap./Enrl.,Major Restriction,Prerequisites,Credit/Class Resc.
0,20903,ROT 505E,Rotorcraft Design I,Physical (Face to face),Alim Rüstem Aslan,MEDC,Monday,18:30/21:29,1D5,5,3,-,-,-,-
1,20904,ROT 507E,Structural Dynamics,Physical (Face to face),Vedat Ziya Doğan,MEDC,Tuesday,18:30/21:29,1D5,5,3,-,-,-,-
2,20905,ROT 514E,Aeroelasticity,Physical (Face to face),Özge Özdemir,MEDC,Wednesday,18:30/21:29,1D5,5,3,-,-,-,-
