,CRN,Course Code,Course Title,Teaching Method,Instructor,Building,Day,Time,Room,Capacity,Enrolled,Reservation Maj./Cap./Enrl.,Major Restriction,Prerequisites,Credit/Class Resc.
0,25328,IAD 104E,History&Theo.in Inte. Archit.I,Physical (Face to face),Sezin Dirihan,MMB,Wednesday,12:30/15:29,--,50,14,-,IAD_LS,-,-
1,25329,IAD 205E,History&Theo.inInte.Archit.III,Physical (Face to face),Sezin Dirihan,MMB,Wednesday,08:30/11:29,--,50,5,-,IAD_LS,Detail,-
2,25330,IAD 374E,Profesional Practice,Physical (Face to face),Evren Ferdağ Göçek Karabey,MMB,Tuesday,08:30/12:29,--,50,15,-,IAD_LS,-,-
