,CRN,Course Code,Course Title,Teaching Method,Instructor,Building,Day,Time,Room,Capacity,Enrolled,Reservation Maj./Cap./Enrl.,Major Restriction,Prerequisites,Credit/Class Resc.
0,21042,BTT 502E,Ethics in Science and Techn.,Physical (Face to face),Kerem Eksen,FEB,Friday,14:30/17:29,--,15,9,-,-,-,-
1,21043,BTT 505E,Global Politics of New Techn.,Physical (Face to face),Emine Aslı Çalkıvik,FEB,Tuesday,13:30/16:29,--,15,8,-,-,-,-
2,21044,BTT 507E,Resear.Metho.in Social Scien.,Physical (Face to face),Aslı Erbil,FEB,Thursday,13:30/16:29,--,15,11,-,-,-,-
3,21045,BTT 511E,"Energy, Transport and Society",Physical (Face to face),İskender Gökalp,FEB,Friday,09:30/12:29,--,15,9,-,-,-,-
4,21046,BTT 518E,Scie.&Techn.in the Ottom.World,Physical (Face to face),Ulaş Duygu Aysal Cin,FEB,Tuesday,09:30/12:29,--,15,3,-,-,-,-
5,21047,BTT 596E,"Scien.Rese., Ethic&Seminar",Physical (Face to face),Aslı Erbil,FEB,Thursday,09:30/11:29,--,15,11,-,-,-,-
6,21048,BTT YLT,Tez Çalışması,Physical (Face to face),Aslı Erbil,-,-,-/-,-,200,9,-,-,-,-
