,CRN,Course Code,Course Title,Teaching Method,Instructor,Building,Day,Time,Room,Capacity,Enrolled,Reservation Maj./Cap./Enrl.,Major Restriction,Prerequisites,Credit/Class Resc.
0,20832,CTT 506,Cephe Ses Yalıtımı:Tas.&Perfo.,Physical (Face to face),Tarık Serhat Bozkurt,MMB,Thursday,18:30/21:29,227,25,19,-,-,-,-
1,20827,CTT 507,İklim&Enerji Etkin Cephe Tasa.,Physical (Face to face),Gül Koçlar Oral,MMB,Wednesday,18:30/21:29,227,25,19,-,-,-,-
2,20829,CTT 510,Yapı Fiz.Açı.Yan.Güv.&Cep.Yan.,Physical (Face to face),Seden Acun Özgünler,MMB,Saturday,10:00/12:59,106,25,19,-,-,-,-
3,20831,CTT 512,Cephe.Su Geç.&Gü Iş.:Tas.&Per.,Physical (Face to face),"Ayşe Nil Türkeri , Alpin Köknel Yener",MMB,Monday,18:30/21:29,227,25,19,-,-,-,-
