,CRN,Course Code,Course Title,Teaching Method,Instructor,Building,Day,Time,Room,Capacity,Enrolled,Reservation Maj./Cap./Enrl.,Major Restriction,Prerequisites,Credit/Class Resc.
0,23968,ZMG 504,Yapı Temellerinin Takviyesi,Physical (Face to face),Berrak Teymür,INB,Monday,09:30/12:29,GEOTEKNİK,30,3,-,-,-,-
1,23965,ZMG 508E,Environmental Geotechnics,Physical (Face to face),Aslı Yalçın Dayıoğlu,INB,Wednesday,10:30/13:29,GEOTEKNİK,30,7,-,-,-,-
2,23967,ZMG 509E,Advanced Foundation Eng.,Physical (Face to face),Gürkan Özden,INB,Tuesday,13:30/16:29,A1,30,9,-,-,-,-
3,23970,ZMG 596E,"Scien.Rese., Ethic&Seminar",Physical (Face to face),Müge Balkaya,INB,Monday,09:30/11:29,--,20,3,-,-,-,-
4,23959,ZMG 603E,Geotechnical Earth. Eng.,Physical (Face to face),"Esra Ece Bayat , Atila Sezen",INB,Tuesday,09:30/12:29,A2,30,9,-,-,-,-
5,23962,ZMG DRT,Tez Çalışması,Physical (Face to face),Musaffa Ayşen Lav,-,-,-/-,-,200,9,-,-,-,-
6,23975,ZMG YLT,Tez Çalışması,Physical (Face to face),Musaffa Ayşen Lav,-,-,-/-,-,200,14,-,-,-,-
